LogTime,Id,SessionId,BasePriority,StartTime,CommandLine,HandleCount,ThreadCount,TotalProcessorTime,UserProcessorTime,PrivateMemorySize,WorkingSet,MaxWorkingSet,PeakWorkingSet,VirtualMemorySize,PeakVirtualMemorySize
2017/04/26 03:07:00.518,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6240040,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:05.520,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6240040,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:10.523,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6240040,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:15.525,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6240040,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:20.527,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6240040,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:25.529,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6396041,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:30.533,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6396041,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:35.536,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6396041,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:40.538,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6396041,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:45.541,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6396041,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:50.543,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6396041,00:00:00.1404009,27275264,38408192,1413120,38445056,230539264,258445312
2017/04/26 03:07:55.545,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6396041,00:00:00.1404009,27275264,38445056,1413120,38449152,230539264,258445312
2017/04/26 03:08:00.547,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27287552,38473728,1413120,38481920,239755264,258445312
2017/04/26 03:08:05.550,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:10.552,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:15.554,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:20.558,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:25.560,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:30.563,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:35.565,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:40.568,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:45.571,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:50.573,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:08:55.576,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:00.578,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:05.581,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:10.583,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:15.586,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:20.588,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:25.590,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:30.593,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:35.595,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:40.597,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38473728,1413120,38481920,230539264,258445312
2017/04/26 03:09:45.599,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38477824,1413120,38481920,230539264,258445312
2017/04/26 03:09:50.602,12884,1,8,2017/04/26 02:54:39,C:\Projects\Bamss\Common\BAMSS\SelfDiagnostic\Tester\bin\Debug\Tester.exe,288,11,00:00:00.6708043,00:00:00.1404009,27275264,38477824,1413120,38481920,230539264,258445312
